--------------------
BDMEP - INMET
--------------------
Estação           : CARACOL - PI (OMM: 82976)
Latitude  (graus) : -9.28
Longitude (graus) : -43.33
Altitude  (metros): 522.77
Estação Operante
Inicio de operação: 03/10/1975
Periodo solicitado dos dados: 01/01/1960 a 31/12/2017
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Umidade Relativa Media;Velocidade do Vento Media;
82976;31/10/2008;0000;;37.4;;11.7;15.5;32.5;2.7;
82976;31/10/2008;1200;0;;19.2;;;;;
82976;01/11/2008;0000;;36.4;;11.4;14.5;29;1.933333;
82976;01/11/2008;1200;0;;18.4;;;;;
82976;02/11/2008;0000;;35;;11.7;15;38.25;2.666667;
82976;02/11/2008;1200;0;;18;;;;;
82976;03/11/2008;0000;;36.2;;10.9;14.5;36;2.166667;
82976;03/11/2008;1200;0;;18.2;;;;;
82976;04/11/2008;0000;;37.8;;10.5;14.5;29;2.366667;
82976;04/11/2008;1200;0;;19.8;;;;;
82976;05/11/2008;0000;;36;;10.2;20;34;2.433333;
82976;05/11/2008;1200;0;;20.8;;;;;
82976;06/11/2008;0000;;36.4;;11.2;17.7;30.5;3.3;
82976;06/11/2008;1200;0;;19.2;;;;;
82976;07/11/2008;0000;;36.4;;10.8;14.5;33.5;2.866667;
82976;07/11/2008;1200;0;;19.4;;;;;
82976;08/11/2008;0000;;37.4;;10.7;15;29;1.866667;
82976;08/11/2008;1200;0;;22;;;;;
82976;09/11/2008;0000;;33.4;;1.8;14;50;2.433333;
82976;09/11/2008;1200;0;;21.2;;;;;
82976;10/11/2008;0000;;32.2;;4.5;11.5;62;3.266667;
82976;10/11/2008;1200;0;;23;;;;;
82976;11/11/2008;0000;;34.2;;7.6;7;43.5;1.233333;
82976;11/11/2008;1200;0;;20.2;;;;;
82976;12/11/2008;0000;;32.6;;3;6.5;49;1.933333;
82976;12/11/2008;1200;4.9;;21.6;;;;;
82976;13/11/2008;0000;;31.8;;3.4;7.5;75;2.433333;
82976;13/11/2008;1200;0;;21.4;;;;;
82976;14/11/2008;0000;;33.8;;8;8;46;1.866667;
82976;14/11/2008;1200;8;;21;;;;;
82976;15/11/2008;0000;;34.2;;7.4;10;43.5;1.566667;
82976;15/11/2008;1200;0;;20.2;;;;;
82976;16/11/2008;0000;;36;;11.3;15.2;27;1.733333;
82976;16/11/2008;1200;0;;19.2;;;;;
82976;17/11/2008;0000;;36.2;;10.6;13.5;38.5;3.1;
82976;17/11/2008;1200;0;;21.6;;;;;
82976;18/11/2008;0000;;35;;7.8;16;39;1.966667;
82976;18/11/2008;1200;0;;21.8;;;;;
82976;19/11/2008;0000;;35.2;;6.1;13.5;58.5;1.566667;
82976;19/11/2008;1200;0;;22.6;;;;;
82976;20/11/2008;0000;;28;;0;8.2;83.5;1.333333;
82976;20/11/2008;1200;54.4;;20;;;;;
82976;21/11/2008;0000;;29.6;;0;2;80.25;1.166667;
82976;21/11/2008;1200;12.7;;19.8;;;;;
82976;22/11/2008;0000;;32.8;;9;4.6;49.5;3.233333;
82976;22/11/2008;1200;16.4;;21.6;;;;;
82976;23/11/2008;0000;;32.6;;9.7;9.5;48;1.9;
82976;23/11/2008;1200;0;;21.2;;;;;
82976;24/11/2008;0000;;32;;8.3;18;38.5;2.666667;
82976;24/11/2008;1200;0;;22;;;;;
82976;25/11/2008;0000;;29.6;;3.5;14.5;52.25;2.166667;
82976;25/11/2008;1200;0;;23.2;;;;;
82976;26/11/2008;0000;;33.2;;10.1;13.5;49.5;0.533333;
82976;26/11/2008;1200;0;;21.6;;;;;
82976;27/11/2008;0000;;33.2;;8.4;13.5;36.25;2.866667;
82976;27/11/2008;1200;0;;21.4;;;;;
82976;28/11/2008;0000;;34;;8.8;15.7;36.5;2.6;
82976;28/11/2008;1200;0;;21;;;;;
82976;29/11/2008;0000;;28;;0;13.5;89.75;0.566667;
82976;29/11/2008;1200;15.8;;19.6;;;;;
82976;30/11/2008;0000;;32;;1.4;1.5;72.5;1.233333;
82976;30/11/2008;1200;8.1;;20;;;;;
82976;01/12/2008;0000;;24.4;;2.3;2;89;1.166667;
82976;01/12/2008;1200;0;;20.4;;;;;
82976;02/12/2008;0000;;30;;2.8;2.5;81.75;1.1;
82976;02/12/2008;1200;13.7;;21;;;;;
82976;03/12/2008;0000;;28.2;;1.7;2.5;78.25;1.5;
82976;03/12/2008;1200;4.5;;20.2;;;;;
82976;04/12/2008;0000;;29;;2.7;1.7;73.75;0.966667;
82976;04/12/2008;1200;13.7;;20;;;;;
82976;05/12/2008;0000;;32.6;;8.7;2;65;1.133333;
82976;05/12/2008;1200;0.5;;21.4;;;;;
82976;06/12/2008;0000;;31.2;;11.3;1.8;56.5;2.933333;
82976;06/12/2008;1200;0;;22.2;;;;;
82976;07/12/2008;0000;;31.2;;10.3;8.5;63;2.433333;
82976;07/12/2008;1200;0;;19.4;;;;;
82976;08/12/2008;0000;;32;;11.4;8.5;56.5;2.666667;
82976;08/12/2008;1200;0;;18;;;;;
82976;09/12/2008;0000;;31.4;;11.2;5;58.5;1.666667;
82976;09/12/2008;1200;0;;20.4;;;;;
82976;10/12/2008;0000;;30.6;;10.5;7;58.25;1.933333;
82976;10/12/2008;1200;0;;19.4;;;;;
82976;11/12/2008;0000;;31.6;;7.1;9;57.75;2.333333;
82976;11/12/2008;1200;1.1;;21;;;;;
82976;12/12/2008;0000;;32;;11.1;7;55.25;2.866667;
82976;12/12/2008;1200;0;;19.4;;;;;
82976;13/12/2008;0000;;32.2;;8.6;6;56.5;1.666667;
82976;13/12/2008;1200;0;;20.2;;;;;
82976;14/12/2008;0000;;31.6;;4.5;6.8;59.5;1.7;
82976;14/12/2008;1200;0;;21.2;;;;;
82976;15/12/2008;0000;;32.2;;5.6;4.5;57.25;2;
82976;15/12/2008;1200;0;;19.8;;;;;
82976;16/12/2008;0000;;25.8;;0;6.8;94.5;1.866667;
82976;16/12/2008;1200;52;;19.6;;;;;
82976;17/12/2008;0000;;31.2;;8.9;1;71;0.666667;
82976;17/12/2008;1200;13.8;;18.6;;;;;
82976;18/12/2008;0000;;30.6;;7.2;4.7;70;1.333333;
82976;18/12/2008;1200;2.9;;21;;;;;
82976;19/12/2008;0000;;31.2;;11.2;4;60;1.5;
82976;19/12/2008;1200;0;;20.4;;;;;
82976;20/12/2008;0000;;27.2;;2.6;2;64.75;1.233333;
82976;20/12/2008;1200;0;;19.8;;;;;
82976;21/12/2008;0000;;29.2;;2.2;1;71.75;1.5;
82976;21/12/2008;1200;0;;19.2;;;;;
82976;22/12/2008;0000;;27;;1.8;0.5;83.5;1.6;
82976;22/12/2008;1200;0;;20;;;;;
82976;23/12/2008;0000;;28.8;;4.8;0.5;82.25;1.566667;
82976;23/12/2008;1200;14;;19.8;;;;;
82976;24/12/2008;0000;;27;;0.1;0.9;91.25;1.333333;
82976;24/12/2008;1200;1.3;;20;;;;;
82976;25/12/2008;0000;;28.2;;2.2;0.6;92;1.233333;
82976;25/12/2008;1200;3.8;;20.6;;;;;
82976;26/12/2008;0000;;29.4;;2.6;1;80.75;1.2;
82976;26/12/2008;1200;0.7;;20.2;;;;;
82976;27/12/2008;0000;;28.2;;7.2;2;80.75;1.566667;
82976;27/12/2008;1200;3.4;;18.4;;;;;
82976;28/12/2008;0000;;31;;10;1.7;66.75;2.1;
82976;28/12/2008;1200;0.1;;19;;;;;
82976;29/12/2008;0000;;31.6;;10.9;4;61.5;1.566667;
82976;29/12/2008;1200;0;;18.4;;;;;
82976;30/12/2008;0000;;31.4;;11.6;5;61;1.5;
82976;30/12/2008;1200;0;;18;;;;;
82976;31/12/2008;0000;;32;;10.1;5.8;59.75;2.266667;
82976;31/12/2008;1200;0;;19;;;;;
82976;01/01/2009;0000;;33.2;;11.4;6.8;53.5;1.3;
82976;01/01/2009;1200;0;;18.8;;;;;
82976;02/01/2009;0000;;31.6;;7.2;6.5;63.75;1.133333;
82976;02/01/2009;1200;0;;21.8;;;;;
82976;03/01/2009;0000;;31.6;;5.9;5;77.25;1.633333;
82976;03/01/2009;1200;0;;20;;;;;
82976;04/01/2009;0000;;24.8;;0;3;88;0.8;
82976;04/01/2009;1200;3.6;;20.4;;;;;
82976;05/01/2009;0000;;29;;2.8;0.8;71.75;2.6;
82976;05/01/2009;1200;31.2;;19.2;;;;;
82976;06/01/2009;0000;;30.2;;9.6;2.2;61;2.633333;
82976;06/01/2009;1200;0.2;;19;;;;;
82976;07/01/2009;0000;;24.2;;0;1.5;87.5;1.066667;
82976;07/01/2009;1200;51.2;;18.2;;;;;
82976;08/01/2009;0000;;29.4;;8.1;0.5;70.5;1.566667;
82976;08/01/2009;1200;3.5;;18.6;;;;;
82976;09/01/2009;0000;;29.6;;10.2;0.5;61;2.866667;
82976;09/01/2009;1200;0.2;;19;;;;;
82976;10/01/2009;0000;;27.6;;6.9;1.1;67;2.6;
82976;10/01/2009;1200;0;;18;;;;;
82976;11/01/2009;0000;;29.2;;3.9;1;63;1.566667;
82976;11/01/2009;1200;0;;18.4;;;;;
82976;12/01/2009;0000;;29.6;;10.2;2;62.25;1.8;
82976;12/01/2009;1200;0;;18.2;;;;;
82976;13/01/2009;0000;;29;;5.5;0.9;67.5;1.766667;
82976;13/01/2009;1200;0;;20;;;;;
82976;14/01/2009;0000;;30.4;;1.9;1.3;54.25;2.1;
82976;14/01/2009;1200;0;;19;;;;;
82976;15/01/2009;0000;;29.6;;11.8;2.2;58.5;3.233333;
82976;15/01/2009;1200;0;;18.6;;;;;
82976;16/01/2009;0000;;30.8;;10.5;4.5;57;2.433333;
82976;16/01/2009;1200;0;;20.4;;;;;
82976;17/01/2009;0000;;30.2;;10.6;5;63;2.033333;
82976;17/01/2009;1200;0;;19.4;;;;;
82976;18/01/2009;0000;;30.8;;10.8;4.5;59.25;1.5;
82976;18/01/2009;1200;0;;19.6;;;;;
82976;19/01/2009;0000;;31.6;;10.2;5.1;47.75;1.266667;
82976;19/01/2009;1200;0;;19;;;;;
82976;20/01/2009;0000;;32.8;;10.6;4;50.25;2.433333;
82976;20/01/2009;1200;0;;19.2;;;;;
82976;21/01/2009;0000;;26;;1;6.4;89.75;1.233333;
82976;21/01/2009;1200;63.1;;18;;;;;
82976;22/01/2009;0000;;26.4;;2;0.5;85;1.233333;
82976;22/01/2009;1200;6.1;;18.6;;;;;
82976;23/01/2009;0000;;30.6;;7.4;0.8;71.5;1;
82976;23/01/2009;1200;3;;18.8;;;;;
82976;24/01/2009;0000;;28.8;;6.8;4;69;1.133333;
82976;24/01/2009;1200;0;;20.2;;;;;
82976;25/01/2009;0000;;25;;0;3;89.25;0.9;
82976;25/01/2009;1200;74.4;;20.2;;;;;
82976;26/01/2009;0000;;26.6;;2.4;1;81.25;1.6;
82976;26/01/2009;1200;6.5;;20.4;;;;;
82976;27/01/2009;0000;;29.4;;6.3;0.1;76.5;1.233333;
82976;27/01/2009;1200;1.2;;20;;;;;
82976;28/01/2009;0000;;29.6;;11.4;1;62.5;2;
82976;28/01/2009;1200;0;;18;;;;;
82976;29/01/2009;0000;;30.4;;11.7;1.7;60;2.466667;
82976;29/01/2009;1200;0;;19;;;;;
82976;30/01/2009;0000;;30.8;;8.2;2;60.25;1.233333;
82976;30/01/2009;1200;0;;19.2;;;;;
82976;31/01/2009;0000;;28.2;;3.2;4.8;71;2.3;
82976;31/01/2009;1200;0;;20.6;;;;;
82976;01/02/2009;0000;;30.8;;8.4;4;65.75;1.566667;
82976;01/02/2009;1200;0;;19.2;;;;;
82976;02/02/2009;0000;;27.2;;3.5;4;81.75;1.3;
82976;02/02/2009;1200;8.8;;19;;;;;
82976;03/02/2009;0000;;26.8;;0;1;81.75;1.333333;
82976;03/02/2009;1200;55.6;;18;;;;;
82976;04/02/2009;0000;;29;;0;2.4;72.75;2.666667;
82976;04/02/2009;1200;4;;18;;;;;
82976;05/02/2009;0000;;29.2;;0;2;77;1.666667;
82976;05/02/2009;1200;0;;19.8;;;;;
82976;06/02/2009;0000;;30;;10.1;2.5;69;2.2;
82976;06/02/2009;1200;0;;18.8;;;;;
82976;07/02/2009;0000;;30.6;;11.1;4;68.5;1.566667;
82976;07/02/2009;1200;0;;19.8;;;;;
82976;08/02/2009;0000;;29.4;;8.6;3.5;70.25;2;
82976;08/02/2009;1200;0;;19.8;;;;;
82976;09/02/2009;0000;;29.4;;7.8;4;68.75;1.666667;
82976;09/02/2009;1200;0;;19.4;;;;;
82976;10/02/2009;0000;;30.6;;9.6;2.8;65.5;1.366667;
82976;10/02/2009;1200;0.9;;19;;;;;
82976;11/02/2009;0000;;29.6;;7.8;4;64.5;1.666667;
82976;11/02/2009;1200;0;;20.4;;;;;
82976;12/02/2009;0000;;30.6;;10.9;3.9;61;1.3;
82976;12/02/2009;1200;0;;20;;;;;
82976;13/02/2009;0000;;30.8;;5.9;3;66;1.566667;
82976;13/02/2009;1200;0;;21.4;;;;;
82976;14/02/2009;0000;;28.4;;2.9;4.6;85.25;1.866667;
82976;14/02/2009;1200;0;;20.4;;;;;
82976;15/02/2009;0000;;29.2;;6.4;2;76.75;1.666667;
82976;15/02/2009;1200;4.9;;20.4;;;;;
82976;16/02/2009;0000;;29;;5.8;4.9;72.75;2.533333;
82976;16/02/2009;1200;0;;19.8;;;;;
82976;17/02/2009;0000;;29.6;;10.2;4;62.25;1.133333;
82976;17/02/2009;1200;1;;18.8;;;;;
82976;18/02/2009;0000;;28.2;;4.5;4;73.25;2;
82976;18/02/2009;1200;6.2;;20;;;;;
82976;19/02/2009;0000;;27.2;;0.4;3.5;77.25;1.133333;
82976;19/02/2009;1200;0;;20.4;;;;;
82976;20/02/2009;0000;;29.8;;10.5;3.5;67.75;2.433333;
82976;20/02/2009;1200;0;;18.2;;;;;
82976;21/02/2009;0000;;30.4;;8.9;2.5;64;1.566667;
82976;21/02/2009;1200;0;;18.4;;;;;
82976;22/02/2009;0000;;28;;2.4;3.9;81;1.066667;
82976;22/02/2009;1200;16.8;;20;;;;;
82976;23/02/2009;0000;;28.6;;6.1;2;77.75;2.433333;
82976;23/02/2009;1200;0;;18.6;;;;;
82976;24/02/2009;0000;;29;;8.6;3.6;;1.466667;
82976;24/02/2009;1200;1;;20.2;;;;;
82976;25/02/2009;0000;;30.8;;10.8;3.5;59.75;3.1;
82976;25/02/2009;1200;0;;19.6;;;;;
82976;26/02/2009;0000;;30.6;;11.2;6.5;60.5;2.266667;
82976;26/02/2009;1200;0;;17.4;;;;;
82976;27/02/2009;0000;;29.8;;11.9;4.5;59;0.9;
82976;27/02/2009;1200;0;;17.6;;;;;
82976;28/02/2009;0000;;29.4;;4.8;5.5;72.25;1.766667;
82976;28/02/2009;1200;0;;16.4;;;;;
82976;01/03/2009;0000;;29.6;;5.3;2;83;1.333333;
82976;01/03/2009;1200;34.2;;20.6;;;;;
82976;02/03/2009;0000;;30.4;;8.5;4.5;67;2.133333;
82976;02/03/2009;1200;0;;20;;;;;
82976;03/03/2009;0000;;31.6;;8.2;4.5;63.75;2;
82976;03/03/2009;1200;0;;20.2;;;;;
82976;04/03/2009;0000;;30;;2.7;5.5;70.5;1.533333;
82976;04/03/2009;1200;0;;20.4;;;;;
82976;05/03/2009;0000;;31.8;;5.9;3;62;1.333333;
82976;05/03/2009;1200;0;;20.6;;;;;
82976;06/03/2009;0000;;26.6;;0;1.3;92.5;0.966667;
82976;06/03/2009;1200;0;;19.6;;;;;
82976;07/03/2009;0000;;32.4;;6.7;0.7;79;1.666667;
82976;07/03/2009;1200;2.2;;19.6;;;;;
82976;08/03/2009;0000;;30;;5.1;0.6;79.5;0.766667;
82976;08/03/2009;1200;6.5;;19;;;;;
82976;09/03/2009;0000;;31.2;;10.6;1;70;1;
82976;09/03/2009;1200;0;;19.6;;;;;
82976;10/03/2009;0000;;32.2;;10.8;1.6;62.75;1.333333;
82976;10/03/2009;1200;0;;19;;;;;
82976;11/03/2009;0000;;31.6;;10.9;1;64.25;1.666667;
82976;11/03/2009;1200;0;;19.8;;;;;
82976;12/03/2009;0000;;30.8;;8.4;2.8;66;1.366667;
82976;12/03/2009;1200;0;;19.2;;;;;
82976;13/03/2009;0000;;33.2;;10.2;4.5;60.25;1.133333;
82976;13/03/2009;1200;0;;18.6;;;;;
82976;14/03/2009;0000;;34.2;;8;5.8;61.25;1.866667;
82976;14/03/2009;1200;0;;19.2;;;;;
82976;15/03/2009;0000;;31.2;;4.1;6;73;1.233333;
82976;15/03/2009;1200;0;;20.8;;;;;
82976;16/03/2009;0000;;28.4;;3.4;1.7;87.25;1.266667;
82976;16/03/2009;1200;0;;20.6;;;;;
82976;17/03/2009;0000;;28.4;;2.7;1.5;85.25;0.666667;
82976;17/03/2009;1200;35;;19.4;;;;;
82976;18/03/2009;0000;;28.4;;5.9;1;81.5;1.166667;
82976;18/03/2009;1200;32.4;;19.2;;;;;
82976;19/03/2009;0000;;30.4;;9.2;1.5;76.25;1.533333;
82976;19/03/2009;1200;0.6;;18;;;;;
82976;20/03/2009;0000;;30.6;;6.4;3.2;74.25;1;
82976;20/03/2009;1200;0;;18;;;;;
82976;21/03/2009;0000;;31.2;;11.1;2;69.5;1;
82976;21/03/2009;1200;0;;18.2;;;;;
82976;22/03/2009;0000;;31.4;;10.2;2;64.5;1.1;
82976;22/03/2009;1200;0;;19.2;;;;;
82976;23/03/2009;0000;;29.8;;4.4;4;87;0.8;
82976;23/03/2009;1200;0;;20.8;;;;;
82976;24/03/2009;0000;;28.6;;3.2;1.1;80.75;1.3;
82976;24/03/2009;1200;20.4;;18.8;;;;;
82976;25/03/2009;0000;;28.6;;1.9;2.6;87.5;1.8;
82976;25/03/2009;1200;0;;20.2;;;;;
82976;26/03/2009;0000;;29.4;;7.2;2;80.75;1.5;
82976;26/03/2009;1200;0;;19.2;;;;;
82976;27/03/2009;0000;;28.2;;1.5;3;79.75;0.733333;
82976;27/03/2009;1200;0;;20.2;;;;;
82976;28/03/2009;0000;;30.2;;6.5;2.8;74.5;1.766667;
82976;28/03/2009;1200;0;;19.2;;;;;
82976;29/03/2009;0000;;30.8;;9.4;3;71.25;1.333333;
82976;29/03/2009;1200;0;;19.4;;;;;
82976;30/03/2009;0000;;32.2;;10.8;5;65.25;0.866667;
82976;30/03/2009;1200;0;;18.8;;;;;
82976;31/03/2009;0000;;26.8;;1.3;4;90.75;2.1;
82976;31/03/2009;1200;0;;20.4;;;;;
82976;01/04/2009;0000;;30;;9.4;2;75;2.4;
82976;01/04/2009;1200;87;;19.4;;;;;
82976;02/04/2009;0000;;30.8;;6.4;3.5;76.25;0.7;
82976;02/04/2009;1200;0;;19.2;;;;;
82976;03/04/2009;0000;;27.6;;3.6;3.5;86.75;1.3;
82976;03/04/2009;1200;0;;21;;;;;
82976;04/04/2009;0000;;25.6;;1.2;2;92.25;0.8;
82976;04/04/2009;1200;4.7;;19.6;;;;;
82976;05/04/2009;0000;;29;;5.2;0.9;83;0.766667;
82976;05/04/2009;1200;16.2;;18.2;;;;;
82976;06/04/2009;0000;;28.2;;5.2;3;83.75;1.066667;
82976;06/04/2009;1200;0;;19.8;;;;;
82976;07/04/2009;0000;;30.2;;8.8;1.3;80.75;1.566667;
82976;07/04/2009;1200;3.6;;18.8;;;;;
82976;08/04/2009;0000;;29.2;;7.2;2;87.5;0.7;
82976;08/04/2009;1200;0;;19.4;;;;;
82976;09/04/2009;0000;;28.6;;3.5;2.7;88.25;2.1;
82976;09/04/2009;1200;0;;20.8;;;;;
82976;10/04/2009;0000;;26.8;;1;1;88.75;1.5;
82976;10/04/2009;1200;0;;20.2;;;;;
82976;11/04/2009;0000;;28;;3.2;0.6;86.25;0.933333;
82976;11/04/2009;1200;0.7;;20.2;;;;;
82976;12/04/2009;0000;;29.6;;7.2;0.5;82.75;1.933333;
82976;12/04/2009;1200;1.1;;19.8;;;;;
82976;13/04/2009;0000;;28.6;;9.5;1.1;78;2.733333;
82976;13/04/2009;1200;0;;18;;;;;
82976;14/04/2009;0000;;29.8;;8.3;1;81.5;1.166667;
82976;14/04/2009;1200;0;;18.4;;;;;
82976;15/04/2009;0000;;28.8;;5.6;0.6;88.25;1.466667;
82976;15/04/2009;1200;11.5;;20.8;;;;;
82976;16/04/2009;0000;;29.6;;9.5;1;78.25;1.166667;
82976;16/04/2009;1200;0.2;;18.8;;;;;
82976;17/04/2009;0000;;28.6;;6.7;0.8;79.5;0.9;
82976;17/04/2009;1200;0;;19;;;;;
82976;18/04/2009;0000;;28.4;;5.3;1;80.25;1.5;
82976;18/04/2009;1200;0;;19.2;;;;;
82976;19/04/2009;0000;;29.4;;8.1;1;78.5;2;
82976;19/04/2009;1200;1;;18.6;;;;;
82976;20/04/2009;0000;;28.6;;4.3;1;79.5;1.166667;
82976;20/04/2009;1200;0;;18;;;;;
82976;21/04/2009;0000;;29.8;;7.2;2;77.5;0.7;
82976;21/04/2009;1200;0;;20;;;;;
82976;22/04/2009;0000;;26.6;;0.5;3;80.25;1.5;
82976;22/04/2009;1200;0;;20.6;;;;;
82976;23/04/2009;0000;;28;;4.4;2;85.75;2.333333;
82976;23/04/2009;1200;18.3;;20.4;;;;;
82976;24/04/2009;0000;;29.4;;5.2;1;76.25;1.866667;
82976;24/04/2009;1200;0;;21.2;;;;;
82976;25/04/2009;0000;;27.8;;1.5;0.1;91;1;
82976;25/04/2009;1200;0.3;;21;;;;;
82976;26/04/2009;0000;;29.6;;9.1;0.4;77.75;1.433333;
82976;26/04/2009;1200;2;;19.4;;;;;
82976;27/04/2009;0000;;28.4;;2.7;0.3;83.5;1.433333;
82976;27/04/2009;1200;0.8;;21;;;;;
82976;28/04/2009;0000;;26.8;;0;0.7;88.5;1.1;
82976;28/04/2009;1200;5;;21.4;;;;;
82976;29/04/2009;0000;;27;;1.8;0.2;94.5;1.2;
82976;29/04/2009;1200;5.2;;21;;;;;
82976;30/04/2009;0000;;28.6;;3.5;0.4;82.25;1.233333;
82976;30/04/2009;1200;20.3;;20.4;;;;;
82976;01/05/2009;0000;;28;;3.5;0.4;81.25;2.7;
82976;01/05/2009;1200;0;;18.6;;;;;
82976;02/05/2009;0000;;27.6;;2;1;74.5;1.166667;
82976;02/05/2009;1200;0;;20.6;;;;;
82976;03/05/2009;0000;;27;;0.8;0.2;87.5;1.433333;
82976;03/05/2009;1200;11.1;;20.2;;;;;
82976;04/05/2009;0000;;28.2;;5.2;1;76.75;1.5;
82976;04/05/2009;1200;0;;19.8;;;;;
82976;05/05/2009;0000;;28;;3.4;0.4;82.5;1.3;
82976;05/05/2009;1200;0;;18;;;;;
82976;06/05/2009;0000;;28.2;;4.8;0.4;84.5;1.133333;
82976;06/05/2009;1200;3.8;;19.8;;;;;
82976;07/05/2009;0000;;29.8;;6.6;0.8;78.75;1.3;
82976;07/05/2009;1200;18.1;;20.4;;;;;
82976;08/05/2009;0000;;28.8;;4.6;0.6;84.75;1;
82976;08/05/2009;1200;2.8;;20.8;;;;;
82976;09/05/2009;0000;;29.4;;3.7;1;79.5;1.866667;
82976;09/05/2009;1200;1.8;;20.6;;;;;
82976;10/05/2009;0000;;28.6;;6.2;1;82;1.133333;
82976;10/05/2009;1200;17.2;;20.2;;;;;
82976;11/05/2009;0000;;29;;8.1;0.4;82.5;1.166667;
82976;11/05/2009;1200;3.4;;20;;;;;
82976;12/05/2009;0000;;29.2;;6.2;1;83.5;1.666667;
82976;12/05/2009;1200;0.8;;19;;;;;
82976;13/05/2009;0000;;28.6;;6.7;1;83.5;2.533333;
82976;13/05/2009;1200;0.8;;21;;;;;
82976;14/05/2009;0000;;29.8;;9.8;1;77.75;1.566667;
82976;14/05/2009;1200;0.3;;19.2;;;;;
82976;15/05/2009;0000;;31;;8.4;2.2;73.75;1.633333;
82976;15/05/2009;1200;0;;20.8;;;;;
82976;16/05/2009;0000;;26.4;;0;1.5;93;0.666667;
82976;16/05/2009;1200;12;;20.2;;;;;
82976;17/05/2009;0000;;29.2;;7.7;1.5;83;1.466667;
82976;17/05/2009;1200;0;;20.4;;;;;
82976;18/05/2009;0000;;28.2;;6.8;2;80.25;2.433333;
82976;18/05/2009;1200;2.5;;20.6;;;;;
82976;19/05/2009;0000;;26;;1.3;2;68.25;3.1;
82976;19/05/2009;1200;1.2;;20.4;;;;;
82976;20/05/2009;0000;;25.6;;1.2;3;69.25;2.433333;
82976;20/05/2009;1200;0;;19.6;;;;;
82976;21/05/2009;0000;;27.6;;9.7;3;70.5;2.433333;
82976;21/05/2009;1200;0;;18;;;;;
82976;22/05/2009;0000;;26.4;;0.9;4;76.5;1.566667;
82976;22/05/2009;1200;0;;18.6;;;;;
82976;23/05/2009;0000;;27.8;;6.8;3.5;73.75;2.366667;
82976;23/05/2009;1200;0;;20;;;;;
82976;24/05/2009;0000;;27.2;;7.3;4;73.25;2.5;
82976;24/05/2009;1200;0;;18.6;;;;;
82976;25/05/2009;0000;;27.6;;5.1;3.3;67.25;2.1;
82976;25/05/2009;1200;0;;18;;;;;
82976;26/05/2009;0000;;29.4;;9.2;3;66;1.166667;
82976;26/05/2009;1200;0;;18.6;;;;;
82976;27/05/2009;0000;;30.2;;9.4;3.3;65.75;1;
82976;27/05/2009;1200;0;;19.4;;;;;
82976;28/05/2009;0000;;30.8;;7.6;3.5;70.25;1.5;
82976;28/05/2009;1200;0;;20.6;;;;;
82976;29/05/2009;0000;;29.6;;6.5;4.5;73.75;1.366667;
82976;29/05/2009;1200;0;;21.2;;;;;
82976;30/05/2009;0000;;26.8;;4.6;3.5;85.25;1.5;
82976;30/05/2009;1200;0;;18.2;;;;;
82976;31/05/2009;0000;;29.2;;9.8;1.6;75;1.3;
82976;31/05/2009;1200;6;;20;;;;;
82976;01/06/2009;0000;;29.6;;10.5;3.4;72;1.766667;
82976;01/06/2009;1200;0;;17.4;;;;;
82976;02/06/2009;0000;;30.6;;10.4;3.5;66.25;1.133333;
82976;02/06/2009;1200;0;;18;;;;;
82976;03/06/2009;0000;;28.8;;5.2;3.7;80;0.933333;
82976;03/06/2009;1200;0;;19.2;;;;;
82976;04/06/2009;0000;;29.4;;7.5;2.3;73.75;2.2;
82976;04/06/2009;1200;0;;19.8;;;;;
82976;05/06/2009;0000;;27;;3.6;3.5;75;1.933333;
82976;05/06/2009;1200;0;;16.8;;;;;
82976;06/06/2009;0000;;27.6;;5.5;2.7;73;2.633333;
82976;06/06/2009;1200;0;;19.2;;;;;
82976;07/06/2009;0000;;28.6;;10.5;4;71;3.2;
82976;07/06/2009;1200;0;;17.6;;;;;
82976;08/06/2009;0000;;27;;4.1;5;58.5;2.333333;
82976;08/06/2009;1200;0;;18;;;;;
82976;09/06/2009;0000;;25.6;;1.5;11.2;65.25;4.2;
82976;09/06/2009;1200;0;;19.4;;;;;
82976;10/06/2009;0000;;28.2;;8.4;4.1;66.5;2.8;
82976;10/06/2009;1200;0;;18;;;;;
82976;11/06/2009;0000;;29;;6.8;5;69.5;2.433333;
82976;11/06/2009;1200;0;;19.8;;;;;
82976;12/06/2009;0000;;29.6;;10.1;3.8;64.5;1.533333;
82976;12/06/2009;1200;0;;15;;;;;
82976;13/06/2009;0000;;30.4;;10.4;4.8;64.5;1.266667;
82976;13/06/2009;1200;0;;16;;;;;
82976;14/06/2009;0000;;29.8;;10;4.5;64.5;1.866667;
82976;14/06/2009;1200;0;;17;;;;;
82976;15/06/2009;0000;;29;;10.6;5.6;64;3.1;
82976;15/06/2009;1200;0;;16.8;;;;;
82976;16/06/2009;0000;;27.2;;4.2;6.8;73.5;3.033333;
82976;16/06/2009;1200;0;;16.8;;;;;
82976;17/06/2009;0000;;29.6;;9.8;4;62;0.933333;
